RUN	LogInSimulation	loginsimulation	1556555098655	 	3.1.1
REQUEST	31		request_11	1556555107155	1556555109474	OK	 
REQUEST	82		request_12	1556555108478	1556555109479	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	82		request_13	1556555108478	1556555109482	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	82		request_14	1556555108478	1556555109483	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	82		request_15	1556555108478	1556555109485	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	26		request_20	1556555106014	1556555109486	OK	 
REQUEST	15		request_11	1556555107161	1556555109501	OK	 
REQUEST	13		request_29	1556555106666	1556555109520	OK	 
REQUEST	19		request_18	1556555106068	1556555109570	OK	 
REQUEST	56		request_18	1556555106034	1556555109572	OK	 
REQUEST	64		request_18	1556555106068	1556555109581	OK	 
REQUEST	27		request_48	1556555108903	1556555109581	OK	 
REQUEST	6		request_34	1556555108920	1556555109581	OK	 
REQUEST	32		request_47	1556555108904	1556555109581	OK	 
REQUEST	32		request_48	1556555108904	1556555109581	OK	 
REQUEST	45		request_34	1556555108920	1556555109581	OK	 
REQUEST	6		request_37	1556555108920	1556555109582	OK	 
REQUEST	97		request_16	1556555107077	1556555109582	OK	 
REQUEST	45		request_37	1556555108921	1556555109582	OK	 
REQUEST	62		request_37	1556555108919	1556555109582	OK	 
REQUEST	49		request_29	1556555107042	1556555109582	OK	 
REQUEST	31		request_29	1556555107155	1556555109582	OK	 
REQUEST	62		request_34	1556555108919	1556555109582	OK	 
REQUEST	95		request_29	1556555107152	1556555109582	OK	 
REQUEST	38		request_37	1556555108921	1556555109582	OK	 
REQUEST	31		request_16	1556555107154	1556555109582	OK	 
REQUEST	38		request_34	1556555108920	1556555109583	OK	 
REQUEST	95		request_16	1556555107151	1556555109583	OK	 
REQUEST	96		request_16	1556555106716	1556555109583	OK	 
REQUEST	55		request_16	1556555107159	1556555109584	OK	 
REQUEST	27		request_49	1556555109041	1556555109584	OK	 
USER	LogInSimulation	27	END	1556555099655	1556555109586
REQUEST	47		request_11	1556555107231	1556555109602	OK	 
REQUEST	88		request_16	1556555106664	1556555109606	OK	 
REQUEST	88		request_29	1556555106664	1556555109612	OK	 
REQUEST	13		request_16	1556555106666	1556555109659	OK	 
REQUEST	65		request_20	1556555106219	1556555109668	OK	 
REQUEST	65		request_19	1556555106219	1556555109669	OK	 
REQUEST	43		request_11	1556555107496	1556555109673	OK	 
REQUEST	86		request_34	1556555109059	1556555109685	OK	 
REQUEST	78		request_34	1556555109108	1556555109686	OK	 
REQUEST	32		request_49	1556555109125	1556555109686	OK	 
REQUEST	86		request_37	1556555109111	1556555109686	OK	 
REQUEST	26		request_49	1556555109126	1556555109686	OK	 
REQUEST	78		request_37	1556555109111	1556555109686	OK	 
USER	LogInSimulation	32	END	1556555099656	1556555109687
USER	LogInSimulation	26	END	1556555099654	1556555109687
REQUEST	56		request_49	1556555109126	1556555109689	OK	 
REQUEST	19		request_49	1556555109127	1556555109689	OK	 
REQUEST	65		request_38	1556555109135	1556555109689	OK	 
REQUEST	15		request_16	1556555107161	1556555109690	OK	 
REQUEST	55		request_29	1556555107160	1556555109690	OK	 
REQUEST	64		request_49	1556555109129	1556555109690	OK	 
REQUEST	87		request_16	1556555107157	1556555109690	OK	 
REQUEST	65		request_46	1556555109176	1556555109690	OK	 
REQUEST	87		request_29	1556555107158	1556555109690	OK	 
USER	LogInSimulation	19	END	1556555099651	1556555109689
USER	LogInSimulation	56	END	1556555099666	1556555109690
REQUEST	15		request_29	1556555107161	1556555109691	OK	 
USER	LogInSimulation	64	END	1556555099670	1556555109691
REQUEST	24		request_29	1556555106692	1556555109692	OK	 
REQUEST	40		request_16	1556555106694	1556555109692	OK	 
REQUEST	47		request_16	1556555107231	1556555109692	OK	 
REQUEST	67		request_11	1556555107498	1556555109693	OK	 
REQUEST	51		request_11	1556555107519	1556555109697	OK	 
REQUEST	16		request_16	1556555106714	1556555109721	OK	 
REQUEST	47		request_29	1556555107231	1556555109721	OK	 
REQUEST	49		request_16	1556555107042	1556555109722	OK	 
REQUEST	40		request_29	1556555106694	1556555109722	OK	 
REQUEST	74		request_29	1556555107433	1556555109722	OK	 
REQUEST	96		request_29	1556555106717	1556555109722	OK	 
REQUEST	74		request_16	1556555107433	1556555109722	OK	 
REQUEST	24		request_16	1556555106691	1556555109722	OK	 
REQUEST	34		request_16	1556555107436	1556555109723	OK	 
REQUEST	10		request_16	1556555107457	1556555109723	OK	 
REQUEST	16		request_29	1556555106714	1556555109723	OK	 
REQUEST	34		request_29	1556555107436	1556555109723	OK	 
REQUEST	70		request_16	1556555106777	1556555109723	OK	 
REQUEST	91		request_11	1556555107589	1556555109786	OK	 
REQUEST	99		request_11	1556555107632	1556555109794	OK	 
REQUEST	75		request_11	1556555107592	1556555109795	OK	 
REQUEST	21		request_20	1556555106363	1556555109852	OK	 
REQUEST	65		request_21	1556555106219	1556555109852	OK	 
REQUEST	59		request_19	1556555106322	1556555109852	OK	 
REQUEST	59		request_20	1556555106322	1556555109852	OK	 
REQUEST	61		request_20	1556555106322	1556555109853	OK	 
REQUEST	61		request_19	1556555106322	1556555109853	OK	 
REQUEST	21		request_19	1556555106363	1556555109853	OK	 
REQUEST	65		request_18	1556555106218	1556555109854	OK	 
REQUEST	73		request_29	1556555106868	1556555109854	OK	 
REQUEST	70		request_29	1556555106778	1556555109854	OK	 
REQUEST	57		request_38	1556555109393	1556555109854	OK	 
REQUEST	57		request_46	1556555109393	1556555109854	OK	 
REQUEST	73		request_34	1556555109397	1556555109864	OK	 
REQUEST	61		request_47	1556555109397	1556555109864	OK	 
REQUEST	61		request_48	1556555109397	1556555109864	OK	 
REQUEST	59		request_47	1556555109397	1556555109864	OK	 
REQUEST	94		request_34	1556555109398	1556555109864	OK	 
REQUEST	59		request_48	1556555109397	1556555109865	OK	 
REQUEST	21		request_47	1556555109397	1556555109865	OK	 
REQUEST	21		request_48	1556555109398	1556555109865	OK	 
REQUEST	89		request_34	1556555109415	1556555109865	OK	 
REQUEST	94		request_37	1556555109399	1556555109865	OK	 
REQUEST	1		request_34	1556555109417	1556555109865	OK	 
REQUEST	97		request_11	1556555107077	1556555109891	OK	 
REQUEST	22		request_11	1556555107682	1556555109895	OK	 
REQUEST	1		request_11	1556555107041	1556555109895	OK	 
REQUEST	28		request_10	1556555106784	1556555109904	OK	 
REQUEST	46		request_11	1556555107716	1556555109905	OK	 
REQUEST	63		request_15	1556555108928	1556555109930	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	83		request_11	1556555107636	1556555109934	OK	 
REQUEST	63		request_14	1556555108928	1556555109933	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	63		request_13	1556555108928	1556555109934	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	20		request_11	1556555108086	1556555109945	OK	 
REQUEST	63		request_12	1556555108928	1556555109935	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	50		request_11	1556555107928	1556555109947	OK	 
REQUEST	61		request_21	1556555106323	1556555109955	OK	 
REQUEST	59		request_21	1556555106322	1556555109956	OK	 
REQUEST	21		request_21	1556555106363	1556555109957	OK	 
REQUEST	98		request_16	1556555107460	1556555109957	OK	 
REQUEST	10		request_29	1556555107458	1556555109958	OK	 
REQUEST	98		request_29	1556555107460	1556555109966	OK	 
REQUEST	3		request_29	1556555107493	1556555109966	OK	 
REQUEST	3		request_16	1556555107493	1556555109967	OK	 
REQUEST	43		request_16	1556555107496	1556555109967	OK	 
REQUEST	43		request_29	1556555107496	1556555109968	OK	 
REQUEST	67		request_16	1556555107498	1556555109969	OK	 
REQUEST	51		request_16	1556555107519	1556555109969	OK	 
REQUEST	67		request_29	1556555107498	1556555109969	OK	 
REQUEST	51		request_29	1556555107519	1556555109970	OK	 
REQUEST	99		request_16	1556555107631	1556555109970	OK	 
REQUEST	83		request_29	1556555107636	1556555109971	OK	 
REQUEST	83		request_16	1556555107635	1556555109971	OK	 
REQUEST	14		request_29	1556555107675	1556555109972	OK	 
REQUEST	13		request_34	1556555109520	1556555109972	OK	 
REQUEST	99		request_29	1556555107632	1556555109972	OK	 
REQUEST	6		request_38	1556555109581	1556555109972	OK	 
REQUEST	45		request_38	1556555109582	1556555109972	OK	 
REQUEST	97		request_34	1556555109582	1556555109972	OK	 
REQUEST	6		request_46	1556555109582	1556555109972	OK	 
REQUEST	45		request_46	1556555109582	1556555109972	OK	 
REQUEST	44		request_13	1556555108993	1556555109994	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	44		request_15	1556555108993	1556555109996	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	44		request_14	1556555108993	1556555109998	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	44		request_12	1556555108993	1556555109999	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	59		request_18	1556555106322	1556555110027	OK	 
REQUEST	61		request_18	1556555106322	1556555110028	OK	 
REQUEST	21		request_18	1556555106363	1556555110028	OK	 
REQUEST	31		request_34	1556555109582	1556555110028	OK	 
REQUEST	62		request_38	1556555109582	1556555110028	OK	 
REQUEST	62		request_46	1556555109582	1556555110029	OK	 
REQUEST	49		request_34	1556555109582	1556555110029	OK	 
REQUEST	95		request_34	1556555109582	1556555110029	OK	 
REQUEST	31		request_37	1556555109583	1556555110029	OK	 
REQUEST	38		request_38	1556555109582	1556555110030	OK	 
REQUEST	55		request_34	1556555109584	1556555110031	OK	 
REQUEST	38		request_46	1556555109583	1556555110031	OK	 
REQUEST	97		request_29	1556555107077	1556555110031	OK	 
REQUEST	95		request_37	1556555109583	1556555110031	OK	 
REQUEST	96		request_34	1556555109583	1556555110031	OK	 
REQUEST	22		request_16	1556555107681	1556555110031	OK	 
REQUEST	88		request_34	1556555109607	1556555110031	OK	 
REQUEST	14		request_16	1556555107674	1556555110031	OK	 
REQUEST	46		request_29	1556555107715	1556555110033	OK	 
REQUEST	22		request_29	1556555107681	1556555110033	OK	 
REQUEST	89		request_29	1556555106994	1556555110039	OK	 
REQUEST	88		request_37	1556555109612	1556555110039	OK	 
REQUEST	46		request_16	1556555107715	1556555110041	OK	 
REQUEST	30		request_16	1556555107718	1556555110043	OK	 
REQUEST	100		request_11	1556555108127	1556555110044	OK	 
REQUEST	93		request_11	1556555107885	1556555110046	OK	 
REQUEST	84		request_11	1556555108129	1556555110046	OK	 
REQUEST	30		request_29	1556555107718	1556555110046	OK	 
REQUEST	85		request_16	1556555107764	1556555110047	OK	 
REQUEST	1		request_16	1556555107040	1556555110047	OK	 
REQUEST	37		request_16	1556555107790	1556555110047	OK	 
REQUEST	13		request_37	1556555109659	1556555110048	OK	 
REQUEST	65		request_47	1556555109668	1556555110048	OK	 
REQUEST	85		request_29	1556555107765	1556555110048	OK	 
REQUEST	65		request_48	1556555109669	1556555110048	OK	 
REQUEST	86		request_38	1556555109685	1556555110048	OK	 
REQUEST	78		request_38	1556555109686	1556555110048	OK	 
REQUEST	78		request_46	1556555109686	1556555110049	OK	 
REQUEST	15		request_34	1556555109690	1556555110049	OK	 
REQUEST	65		request_49	1556555109689	1556555110049	OK	 
REQUEST	86		request_46	1556555109686	1556555110049	OK	 
REQUEST	76		request_11	1556555108124	1556555110049	OK	 
REQUEST	87		request_34	1556555109690	1556555110050	OK	 
REQUEST	55		request_37	1556555109690	1556555110050	OK	 
REQUEST	15		request_37	1556555109691	1556555110050	OK	 
REQUEST	87		request_37	1556555109691	1556555110050	OK	 
REQUEST	58		request_10	1556555106759	1556555110050	OK	 
USER	LogInSimulation	65	END	1556555099670	1556555110050
REQUEST	36		request_11	1556555108328	1556555110056	OK	 
REQUEST	74		request_34	1556555109722	1556555110059	OK	 
REQUEST	40		request_37	1556555109722	1556555110059	OK	 
REQUEST	49		request_37	1556555109722	1556555110059	OK	 
REQUEST	96		request_37	1556555109722	1556555110060	OK	 
REQUEST	24		request_37	1556555109723	1556555110060	OK	 
REQUEST	16		request_37	1556555109723	1556555110060	OK	 
REQUEST	74		request_37	1556555109722	1556555110060	OK	 
REQUEST	70		request_34	1556555109723	1556555110060	OK	 
REQUEST	10		request_34	1556555109723	1556555110060	OK	 
REQUEST	34		request_37	1556555109723	1556555110061	OK	 
REQUEST	34		request_34	1556555109723	1556555110061	OK	 
REQUEST	60		request_11	1556555108327	1556555110112	OK	 
REQUEST	68		request_11	1556555108325	1556555110127	OK	 
REQUEST	7		request_10	1556555109293	1556555110158	OK	 
REQUEST	71		request_10	1556555109267	1556555110173	OK	 
REQUEST	57		request_19	1556555106399	1556555110175	OK	 
REQUEST	57		request_20	1556555106399	1556555110175	OK	 
REQUEST	37		request_29	1556555107790	1556555110177	OK	 
REQUEST	77		request_29	1556555107796	1556555110177	OK	 
REQUEST	69		request_16	1556555107792	1556555110177	OK	 
REQUEST	69		request_29	1556555107793	1556555110178	OK	 
REQUEST	77		request_16	1556555107795	1556555110178	OK	 
REQUEST	5		request_16	1556555107825	1556555110179	OK	 
REQUEST	5		request_29	1556555107825	1556555110179	OK	 
REQUEST	93		request_16	1556555107885	1556555110179	OK	 
REQUEST	93		request_29	1556555107885	1556555110179	OK	 
REQUEST	20		request_16	1556555108086	1556555110181	OK	 
REQUEST	20		request_29	1556555108086	1556555110181	OK	 
REQUEST	4		request_16	1556555108088	1556555110181	OK	 
REQUEST	4		request_29	1556555108089	1556555110182	OK	 
REQUEST	76		request_16	1556555108124	1556555110182	OK	 
REQUEST	30		request_11	1556555107718	1556555110190	OK	 
REQUEST	14		request_11	1556555107675	1556555110194	OK	 
REQUEST	59		request_49	1556555109852	1556555110197	OK	 
REQUEST	21		request_49	1556555109852	1556555110197	OK	 
REQUEST	73		request_37	1556555109854	1556555110197	OK	 
REQUEST	70		request_37	1556555109854	1556555110197	OK	 
REQUEST	57		request_48	1556555109854	1556555110197	OK	 
REQUEST	94		request_38	1556555109864	1556555110197	OK	 
REQUEST	57		request_47	1556555109854	1556555110198	OK	 
REQUEST	61		request_49	1556555109853	1556555110199	OK	 
REQUEST	89		request_37	1556555109865	1556555110199	OK	 
REQUEST	73		request_38	1556555109864	1556555110199	OK	 
REQUEST	94		request_46	1556555109865	1556555110200	OK	 
REQUEST	1		request_37	1556555109865	1556555110201	OK	 
REQUEST	100		request_29	1556555108127	1556555110201	OK	 
REQUEST	79		request_10	1556555109304	1556555110201	OK	 
USER	LogInSimulation	59	END	1556555099667	1556555110198
USER	LogInSimulation	21	END	1556555099652	1556555110198
USER	LogInSimulation	61	END	1556555099668	1556555110200
REQUEST	12		request_15	1556555109292	1556555110294	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	12		request_13	1556555109292	1556555110297	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	57		request_21	1556555106399	1556555110299	OK	 
REQUEST	86		request_20	1556555106532	1556555110299	OK	 
REQUEST	86		request_19	1556555106532	1556555110300	OK	 
REQUEST	12		request_14	1556555109292	1556555110299	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	12		request_12	1556555109291	1556555110300	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	78		request_19	1556555106535	1556555110302	OK	 
REQUEST	57		request_18	1556555106399	1556555110302	OK	 
REQUEST	76		request_29	1556555108124	1556555110305	OK	 
REQUEST	100		request_16	1556555108126	1556555110307	OK	 
REQUEST	84		request_16	1556555108128	1556555110307	OK	 
REQUEST	92		request_16	1556555108322	1556555110308	OK	 
REQUEST	84		request_29	1556555108129	1556555110309	OK	 
REQUEST	60		request_16	1556555108326	1556555110310	OK	 
REQUEST	68		request_16	1556555108325	1556555110310	OK	 
REQUEST	52		request_10	1556555109946	1556555110314	OK	 
REQUEST	10		request_37	1556555109958	1556555110314	OK	 
REQUEST	3		request_37	1556555109967	1556555110314	OK	 
REQUEST	98		request_37	1556555109966	1556555110314	OK	 
REQUEST	43		request_37	1556555109968	1556555110315	OK	 
REQUEST	98		request_34	1556555109957	1556555110315	OK	 
REQUEST	3		request_34	1556555109966	1556555110315	OK	 
REQUEST	51		request_34	1556555109969	1556555110315	OK	 
REQUEST	43		request_34	1556555109967	1556555110315	OK	 
REQUEST	67		request_34	1556555109969	1556555110315	OK	 
REQUEST	13		request_38	1556555109972	1556555110315	OK	 
REQUEST	51		request_37	1556555109970	1556555110315	OK	 
REQUEST	83		request_34	1556555109971	1556555110315	OK	 
REQUEST	14		request_34	1556555109972	1556555110316	OK	 
REQUEST	99		request_34	1556555109971	1556555110316	OK	 
REQUEST	67		request_37	1556555109970	1556555110316	OK	 
REQUEST	83		request_37	1556555109971	1556555110316	OK	 
REQUEST	68		request_29	1556555108325	1556555110316	OK	 
REQUEST	60		request_29	1556555108327	1556555110316	OK	 
REQUEST	92		request_29	1556555108323	1556555110317	OK	 
REQUEST	90		request_11	1556555107339	1556555110319	OK	 
REQUEST	2		request_11	1556555109373	1556555110322	OK	 
REQUEST	6		request_47	1556555109972	1556555110323	OK	 
REQUEST	99		request_37	1556555109972	1556555110323	OK	 
REQUEST	45		request_47	1556555109972	1556555110323	OK	 
REQUEST	6		request_48	1556555109972	1556555110324	OK	 
REQUEST	90		request_16	1556555107338	1556555110324	OK	 
REQUEST	97		request_37	1556555109972	1556555110324	OK	 
REQUEST	45		request_48	1556555109972	1556555110324	OK	 
REQUEST	36		request_16	1556555108327	1556555110325	OK	 
REQUEST	90		request_29	1556555107339	1556555110325	OK	 
REQUEST	36		request_29	1556555108328	1556555110326	OK	 
REQUEST	31		request_38	1556555110028	1556555110326	OK	 
REQUEST	62		request_48	1556555110029	1556555110326	OK	 
REQUEST	95		request_38	1556555110029	1556555110326	OK	 
REQUEST	62		request_47	1556555110028	1556555110326	OK	 
REQUEST	31		request_46	1556555110029	1556555110327	OK	 
REQUEST	49		request_38	1556555110029	1556555110327	OK	 
REQUEST	55		request_38	1556555110031	1556555110327	OK	 
REQUEST	38		request_47	1556555110031	1556555110327	OK	 
REQUEST	38		request_48	1556555110031	1556555110328	OK	 
REQUEST	22		request_34	1556555110031	1556555110329	OK	 
REQUEST	97		request_38	1556555110031	1556555110329	OK	 
REQUEST	95		request_46	1556555110031	1556555110330	OK	 
REQUEST	96		request_38	1556555110031	1556555110330	OK	 
REQUEST	46		request_34	1556555110033	1556555110331	OK	 
REQUEST	89		request_38	1556555110039	1556555110331	OK	 
REQUEST	88		request_38	1556555110031	1556555110331	OK	 
REQUEST	14		request_37	1556555110031	1556555110331	OK	 
REQUEST	22		request_37	1556555110033	1556555110332	OK	 
REQUEST	88		request_46	1556555110039	1556555110339	OK	 
REQUEST	46		request_37	1556555110041	1556555110339	OK	 
REQUEST	30		request_34	1556555110043	1556555110340	OK	 
REQUEST	1		request_38	1556555110047	1556555110340	OK	 
REQUEST	30		request_37	1556555110046	1556555110341	OK	 
REQUEST	37		request_34	1556555110047	1556555110341	OK	 
REQUEST	85		request_34	1556555110047	1556555110342	OK	 
REQUEST	13		request_46	1556555110048	1556555110342	OK	 
REQUEST	78		request_47	1556555110048	1556555110343	OK	 
REQUEST	86		request_47	1556555110048	1556555110343	OK	 
REQUEST	85		request_37	1556555110048	1556555110344	OK	 
REQUEST	78		request_48	1556555110049	1556555110344	OK	 
REQUEST	15		request_38	1556555110049	1556555110344	OK	 
REQUEST	86		request_48	1556555110049	1556555110345	OK	 
REQUEST	55		request_46	1556555110050	1556555110345	OK	 
REQUEST	87		request_38	1556555110050	1556555110346	OK	 
REQUEST	49		request_46	1556555110059	1556555110346	OK	 
REQUEST	15		request_46	1556555110050	1556555110346	OK	 
REQUEST	74		request_38	1556555110059	1556555110346	OK	 
REQUEST	87		request_46	1556555110051	1556555110346	OK	 
REQUEST	40		request_38	1556555110059	1556555110347	OK	 
REQUEST	96		request_46	1556555110060	1556555110348	OK	 
REQUEST	24		request_38	1556555110060	1556555110348	OK	 
REQUEST	70		request_38	1556555110060	1556555110348	OK	 
REQUEST	74		request_46	1556555110060	1556555110349	OK	 
REQUEST	16		request_38	1556555110060	1556555110350	OK	 
REQUEST	10		request_38	1556555110060	1556555110350	OK	 
REQUEST	34		request_38	1556555110061	1556555110350	OK	 
REQUEST	34		request_46	1556555110061	1556555110350	OK	 
REQUEST	63		request_11	1556555108927	1556555110359	OK	 
REQUEST	2		request_12	1556555109373	1556555110374	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	2		request_14	1556555109373	1556555110377	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	2		request_13	1556555109373	1556555110378	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	2		request_15	1556555109373	1556555110379	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	18		request_11	1556555107345	1556555110403	OK	 
REQUEST	66		request_11	1556555107342	1556555110407	OK	 
REQUEST	16		request_11	1556555106714	1556555110413	OK	 
REQUEST	28		request_11	1556555109905	1556555110427	OK	 
REQUEST	70		request_11	1556555106778	1556555110427	OK	 
REQUEST	94		request_11	1556555107006	1556555110445	OK	 
REQUEST	89		request_11	1556555106994	1556555110490	OK	 
REQUEST	71		request_11	1556555110174	1556555110503	OK	 
REQUEST	49		request_11	1556555107043	1556555110515	OK	 
REQUEST	79		request_11	1556555110202	1556555110529	OK	 
REQUEST	7		request_11	1556555110159	1556555110532	OK	 
REQUEST	86		request_21	1556555106532	1556555110616	OK	 
REQUEST	78		request_20	1556555106535	1556555110616	OK	 
REQUEST	76		request_37	1556555110305	1556555110617	OK	 
REQUEST	44		request_16	1556555108992	1556555110617	OK	 
REQUEST	44		request_29	1556555108993	1556555110618	OK	 
REQUEST	18		request_16	1556555107344	1556555110620	OK	 
REQUEST	66		request_16	1556555107341	1556555110620	OK	 
REQUEST	66		request_29	1556555107342	1556555110620	OK	 
REQUEST	18		request_29	1556555107345	1556555110622	OK	 
REQUEST	50		request_16	1556555107927	1556555110623	OK	 
REQUEST	63		request_16	1556555108927	1556555110623	OK	 
REQUEST	77		request_34	1556555110177	1556555110624	OK	 
REQUEST	63		request_29	1556555108927	1556555110624	OK	 
REQUEST	57		request_49	1556555110175	1556555110624	OK	 
USER	LogInSimulation	57	END	1556555099667	1556555110625
REQUEST	69		request_34	1556555110177	1556555110630	OK	 
REQUEST	37		request_37	1556555110177	1556555110630	OK	 
REQUEST	69		request_37	1556555110178	1556555110630	OK	 
REQUEST	5		request_34	1556555110179	1556555110630	OK	 
REQUEST	93		request_34	1556555110179	1556555110631	OK	 
REQUEST	20		request_34	1556555110181	1556555110631	OK	 
REQUEST	77		request_37	1556555110179	1556555110631	OK	 
REQUEST	93		request_37	1556555110179	1556555110631	OK	 
REQUEST	20		request_37	1556555110181	1556555110631	OK	 
REQUEST	5		request_37	1556555110179	1556555110631	OK	 
REQUEST	4		request_34	1556555110181	1556555110631	OK	 
REQUEST	94		request_47	1556555110197	1556555110631	OK	 
REQUEST	76		request_34	1556555110182	1556555110631	OK	 
REQUEST	70		request_46	1556555110197	1556555110631	OK	 
REQUEST	73		request_46	1556555110197	1556555110631	OK	 
REQUEST	4		request_37	1556555110182	1556555110631	OK	 
REQUEST	89		request_46	1556555110199	1556555110633	OK	 
REQUEST	73		request_47	1556555110199	1556555110634	OK	 
REQUEST	94		request_48	1556555110201	1556555110634	OK	 
REQUEST	1		request_46	1556555110201	1556555110634	OK	 
REQUEST	100		request_34	1556555110201	1556555110634	OK	 
REQUEST	78		request_49	1556555110302	1556555110634	OK	 
REQUEST	86		request_49	1556555110299	1556555110634	OK	 
REQUEST	16		request_34	1556555109722	1556555110641	OK	 
REQUEST	24		request_34	1556555109692	1556555110649	OK	 
REQUEST	86		request_18	1556555106532	1556555110867	OK	 
USER	LogInSimulation	86	END	1556555099678	1556555110868
REQUEST	78		request_21	1556555106535	1556555110869	OK	 
REQUEST	62		request_20	1556555106614	1556555110873	OK	 
REQUEST	91		request_16	1556555107588	1556555110873	OK	 
REQUEST	12		request_16	1556555109291	1556555110874	OK	 
REQUEST	91		request_29	1556555107589	1556555110874	OK	 
REQUEST	12		request_29	1556555109291	1556555110874	OK	 
REQUEST	2		request_16	1556555109372	1556555110874	OK	 
REQUEST	2		request_29	1556555109372	1556555110874	OK	 
REQUEST	82		request_16	1556555108477	1556555110877	OK	 
REQUEST	82		request_29	1556555108478	1556555110877	OK	 
REQUEST	75		request_16	1556555107591	1556555110879	OK	 
REQUEST	75		request_29	1556555107592	1556555110879	OK	 
REQUEST	100		request_37	1556555110307	1556555110879	OK	 
REQUEST	60		request_34	1556555110310	1556555110879	OK	 
REQUEST	84		request_34	1556555110307	1556555110880	OK	 
REQUEST	92		request_34	1556555110308	1556555110880	OK	 
REQUEST	84		request_37	1556555110309	1556555110881	OK	 
REQUEST	68		request_34	1556555110310	1556555110881	OK	 
REQUEST	3		request_38	1556555110314	1556555110881	OK	 
REQUEST	10		request_46	1556555110314	1556555110881	OK	 
REQUEST	43		request_38	1556555110315	1556555110881	OK	 
REQUEST	98		request_38	1556555110315	1556555110881	OK	 
REQUEST	3		request_46	1556555110315	1556555110881	OK	 
REQUEST	98		request_46	1556555110315	1556555110882	OK	 
REQUEST	51		request_38	1556555110315	1556555110882	OK	 
REQUEST	47		request_37	1556555109722	1556555110882	OK	 
REQUEST	13		request_47	1556555110315	1556555110882	OK	 
REQUEST	43		request_46	1556555110315	1556555110882	OK	 
REQUEST	67		request_38	1556555110315	1556555110883	OK	 
REQUEST	51		request_46	1556555110315	1556555110883	OK	 
REQUEST	14		request_38	1556555110316	1556555110883	OK	 
REQUEST	83		request_38	1556555110316	1556555110884	OK	 
REQUEST	99		request_38	1556555110316	1556555110884	OK	 
REQUEST	67		request_46	1556555110316	1556555110885	OK	 
REQUEST	83		request_46	1556555110316	1556555110885	OK	 
REQUEST	60		request_37	1556555110316	1556555110886	OK	 
REQUEST	68		request_37	1556555110316	1556555110886	OK	 
REQUEST	92		request_37	1556555110317	1556555110886	OK	 
REQUEST	6		request_49	1556555110323	1556555110887	OK	 
REQUEST	45		request_49	1556555110323	1556555110887	OK	 
REQUEST	99		request_46	1556555110323	1556555110888	OK	 
REQUEST	36		request_34	1556555110325	1556555110888	OK	 
REQUEST	90		request_34	1556555110324	1556555110888	OK	 
REQUEST	31		request_47	1556555110326	1556555110889	OK	 
REQUEST	97		request_46	1556555110324	1556555110889	OK	 
REQUEST	90		request_37	1556555110325	1556555110889	OK	 
REQUEST	36		request_37	1556555110326	1556555110890	OK	 
REQUEST	62		request_49	1556555110326	1556555110890	OK	 
REQUEST	95		request_47	1556555110326	1556555110891	OK	 
REQUEST	31		request_48	1556555110327	1556555110891	OK	 
REQUEST	55		request_47	1556555110327	1556555110892	OK	 
REQUEST	22		request_38	1556555110329	1556555110892	OK	 
